seccion,indicador,titulo,ambito,sexo,periodo,valor,unidad
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2019M05,941467,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2019M06,933960,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2019M07,928877,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2019M08,932079,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2019M09,936343,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2019M10,953809,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2019M11,959024,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2019M12,947919,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M01,970223,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M02,970340,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M03,999947,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M04,1039946,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M05,1055676,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M06,1064694,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M07,1058403,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M08,1064124,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M09,1063599,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M10,1075071,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2020M11,1083896,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M01,1111340,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M02,1124639,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M03,1123944,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M04,1124555,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M05,1115492,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M06,1094812,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M07,1056642,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M08,1036139,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M09,1022199,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M10,1023904,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M11,1013560,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2021M12,993420,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M01,995735,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M02,993615,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M03,989864,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M04,976812,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M05,963786,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M06,956829,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M07,956567,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M08,958627,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M09,964812,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M10,966077,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M11,962397,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2022M12,951009,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M01,970111,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M02,970936,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M03,962942,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M04,952546,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M05,945759,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M06,933858,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M07,927624,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M08,927687,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M09,932872,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M10,944729,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M11,940644,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2023M12,932568,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M01,947578,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M02,945379,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M03,937385,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M04,929767,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M05,917954,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M06,907527,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M07,900163,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M08,899951,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M09,901469,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M10,907521,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M11,904683,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2024M12,895902,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M01,908229,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M02,905727,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M03,901686,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M04,889657,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M05,876106,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M06,865230,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M07,860121,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M08,860902,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M09,858878,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M10,863383,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M11,859072,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2025M12,852087,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2026M01,860660,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2026M02,860034,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2026M03,853324,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2026M04,841862,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2026M05,831921,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2026M06,823873,personas
paro-registrado,paro_45_mas,De 45 años o más,espana,Mujeres,2026M07,820464,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M01,69697,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M02,69776,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M03,69753,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M04,69242,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M05,68142,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M06,67207,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M07,66226,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M08,68038,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M09,66527,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M10,66625,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M11,67821,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2006M12,69586,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M01,70896,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M02,70920,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M03,71151,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M04,71525,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M05,71160,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M06,70922,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M07,70752,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M08,73753,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M09,72721,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M10,73104,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M11,74710,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2007M12,77282,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M01,81240,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M02,83550,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M03,84299,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M04,86694,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M05,88275,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M06,90381,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M07,91398,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M08,96384,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M09,98391,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M10,102505,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M11,108130,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2008M12,115666,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M01,122901,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M02,129474,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M03,135018,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M04,138518,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M05,139805,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M06,141129,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M07,141991,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M08,147041,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M09,149265,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M10,150865,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M11,153835,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2009M12,157141,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M01,161864,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M02,165120,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M03,168055,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M04,170130,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M05,170350,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M06,169296,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M07,168196,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M08,171706,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M09,172122,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M10,173812,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M11,175285,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2010M12,177607,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M01,181912,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M02,185049,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M03,187768,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M04,189131,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M05,189021,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M06,189955,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M07,189134,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M08,192836,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M09,194566,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M10,197781,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M11,199896,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2011M12,202870,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M01,209350,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M02,213586,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M03,217204,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M04,219941,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M05,221437,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M06,221708,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M07,224500,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M08,228042,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M09,227647,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M10,229117,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M11,230736,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2012M12,231758,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2013M01,237904,personas
paro-registrado,paro_45_mas,De 45 años o más,comunitat-valenciana,Ambos sexos,2013M02,240921,personas
